"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward"
"1","0","1531","6.0","390.0","61.068763732910156","0.44","10520.0","5.4195","-4.5115","-4.17775","0.005","0.0859765625","-0.02"
"1","0","1532","6.0","388.0","61.08617877960205","0.43","10523.0","5.6605","-5.70925","-6.3585","0.005","0.0812890625","-0.0209765625"
"1","0","1533","6.0","387.0","61.103593826293945","0.44","10526.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1534","6.0","389.0","61.17325401306152","0.45","10538.0","7.843","-1.5725","2.0405","0.005","0.03966796875","-0.02"
"1","0","1535","6.0","393.0","61.19066905975342","0.46","10541.0","20.069","-1.4275","5.387","0.005","0.0390234375","-0.005"
"1","0","1536","6.0","395.0","61.20808410644531","0.46","10544.0","22.0335","-5.6185","4.739","0.005","0.0391015625","-0.005"
"1","0","1537","6.0","400.0","61.22549915313721","0.46","10547.0","20.425","-4.252","4.4045","0.00125","0.0398046875","-0.005"
"1","0","1538","6.0","400.0","61.31257438659668","0.45","10562.0","16.7005","-4.9085","-1.954","0.00125","0.0820703125","-0.007685546875"
"1","0","1539","6.0","388.0","61.318379402160645","0.43","10563.0","4.26425","-1.06875","-6.607","0.005","0.0852734375","-0.005"
"1","0","1540","6.0","388.0","61.329989433288574","0.43","10565.0","4.26425","-1.06875","-6.607","0.005","0.0852734375","-0.005"
"1","0","1541","6.0","387.0","61.43447971343994","0.44","10583.0","7.546","-0.2595","-5.1495","0.005","0.0809375","-0.005"
"1","0","1542","6.0","386.0","61.440284729003906","0.5","10584.0","4.4585","7.13","-5.592","0.005","0.08","-0.009248046875"
"1","0","1543","6.0","386.0","61.451894760131836","0.5","10586.0","4.4585","7.13","-5.592","0.005","0.08","-0.009248046875"
"1","0","1544","6.0","388.0","61.46930980682373","0.55","10589.0","5.7685","5.3205","-1.047","0.005","0.088359375","-0.0097509765625"
"1","0","1545","6.0","389.0","61.5563850402832","0.56","10604.0","4.75","5.336","0.123375","0.005","0.0914453125","-0.021171875"
"1","0","1546","6.0","391.0","61.5738000869751","0.57","10607.0","6.747","5.9465","1.889","0.005","0.089453125","-0.02"
"1","0","1547","6.0","397.0","61.60863018035889","0.57","10613.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","1548","6.0","397.0","61.69570541381836","0.57","10628.0","-1.6625","8.0765","1.3495","0.00125","0.0827734375","-0.0229296875"
"1","0","1549","6.0","400.0","61.701510429382324","0.59","10629.0","4.436","7.099","6.747","-0.00125","0.02","-0.0272265625"
