"diff"
"-57.166666666666664"
"-19.5"
"-43.250000000000014"
"-35.83333333333333"
"-15.166666666666675"
"-10.5"
"0.6666666666666629"
"12.25"
"7.3333333333333375"
"20.416666666666675"
"-38.33333333333333"
"14.333333333333332"
"4.5833333333333375"
"-13.833333333333332"
"23.999999999999996"
"-3.5"
"1.833333333333337"
"23.5"
"-63.83333333333333"
"-2.083333333333326"
"-23.91666666666665"
"-23.333333333333336"
"-35.58333333333333"
"-21.5"
"21.666666666666664"
"18.25"
"-5.333333333333333"
"-8.000000000000004"
"1.6666666666666743"
"-2.916666666666667"
"39.916666666666664"
"-15.75"
"-35.5"
"-43.41666666666667"
"7.916666666666669"
