"diff"
"8.75"
"-27.083333333333336"
"17.249999999999996"
"67.49999999999997"
"15.75"
"-13.0"
"9.916666666666668"
"-0.5"
"-38.333333333333336"
"2.0833333333333344"
"-3.4166666666666656"
"-3.8333333333333313"
"21.333333333333325"
"-15.916666666666668"
"20.666666666666668"
"24.083333333333332"
"-9.818181818181818"
"0.08333333333333286"
"-107.75"
"-16.916666666666664"
"17.833333333333332"
"-6.25"
"-9.666666666666663"
"-3.0"
"-12.083333333333332"
"-8.000000000000002"
"-23.083333333333336"
"16.833333333333336"
"10.916666666666666"
"-34.833333333333336"
"8.083333333333332"
"14.5"
"-9.583333333333332"
"-4.583333333333333"
"32.83333333333333"
