"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy","Pitch gy","Yaw gz","Roll gx","y axis Left-Right","z axis Up-Down","x axis Forward-Backward"
"1","0","161","6.0","394.0","7.169194221496582","0.48","1235.0","1.765","-1.61825","-1.3495","0.005","0.081640625","0.005"
"1","0","162","6.0","394.0","7.169194221496582","0.48","1235.0","1.765","-1.61825","-1.3495","0.005","0.081640625","0.005"
"1","0","163","6.0","394.0","7.273684501647949","0.48","1253.0","4.1885","-1.4505","-0.4535","0.008017578125","0.081328125","0.005"
"1","0","164","6.0","394.0","7.291099548339844","0.48","1256.0","4.2425","-1.7175","-1.09575","0.005","0.03970703125","0.005"
"1","0","165","6.0","394.0","7.4130048751831055","0.48","1277.0","1.738","-1.5725","-0.32375","0.008291015625","0.0817578125","0.005"
"1","0","166","6.0","394.0","7.430419921875","0.47","1280.0","1.533","-1.6335","-1.166","0.008076171875","0.080546875","0.005"
"1","0","167","6.0","394.0","7.4478349685668945","0.47","1283.0","1.88925","-1.98475","0.064","0.008525390625","0.0819140625","0.005"
"1","0","168","6.0","394.0","7.517495155334473","0.47","1295.0","1.8245","-1.10675","-1.1875","0.005","0.0808984375","0.005"
"1","0","169","6.0","394.0","7.534910202026367","0.47","1298.0","4.2965","-1.5495","-1.101","0.008037109375","0.03990234375","0.005"
"1","0","170","6.0","394.0","7.552325248718262","0.48","1301.0","1.092","-1.87025","-1.6515","0.008662109375","0.0397265625","0.007587890625"
"1","0","171","6.0","394.0","7.656815528869629","0.47","1319.0","1.99725","-1.748","2.938735877055719e-42","0.008017578125","0.08203125","0.005"
"1","0","172","6.0","394.0","7.674230575561523","0.47","1322.0","6.218","-1.90075","-0.3595","0.005","0.0808203125","0.005"
"1","0","173","6.0","394.0","7.691645622253418","0.47","1325.0","4.275","-1.794","-0.4535","0.008154296875","0.0815234375","0.005"
"1","0","174","6.0","394.0","7.778720855712891","0.47","1340.0","5.0415","-1.87025","-1.0905","0.008251953125","0.0821484375","0.005"
"1","0","175","6.0","394.0","7.796135902404785","0.47","1343.0","4.815","-4.122","-1.3385","0.005","0.082734375","0.005"
"1","0","176","6.0","394.0","7.81355094909668","0.47","1346.0","5.214","-1.47325","-1.139","0.005","0.0808203125","0.005"
"1","0","177","6.0","394.0","7.8193559646606445","0.47","1347.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","178","6.0","394.0","7.830965995788574","0.48","1349.0","5.65525","-1.481","-1.4705","0.005","0.0809375","0.005"
"1","0","179","6.0","395.0","7.918041229248047","0.48","1364.0","4.275","-1.1375","0.256","0.005","0.0816015625","0.005"
"1","0","180","6.0","394.0","7.935456275939941","0.48","1367.0","4.318","-1.687","-0.064","0.005","0.03966796875","0.005"
"1","0","181","6.0","394.0","7.952871322631836","0.48","1370.0","5.484","-1.8015","-0.32375","0.008310546875","0.0811328125","0.005"
"1","0","182","6.0","394.0","7.958676338195801","0.48","1371.0","5.3115","-1.3665","-0.064","0.005","0.0805078125","0.005"
"1","0","183","6.0","394.0","8.039946556091309","0.48","1385.0","1.98625","-1.4505","-0.016","0.005","0.03994140625","0.005"
"1","0","184","6.0","395.0","8.057361602783203","0.48","1388.0","5.538","-2.01525","-0.256","0.005","0.0813671875","0.005"
"1","0","185","6.0","394.0","8.16185188293457","0.47","1406.0","5.009","-2.00775","-1.1225","0.005","0.0808984375","0.005"
"1","0","186","6.0","394.0","8.179266929626465","0.47","1409.0","5.333","-1.64875","-0.37775","0.007841796875","0.0801953125","0.005"
"1","0","187","6.0","394.0","8.19668197631836","0.47","1412.0","5.1385","-1.771","-0.46425","0.008017578125","0.080859375","0.005"
"1","0","188","6.0","394.0","8.301172256469727","0.47","1430.0","1.30075","-1.38925","-1.6915","0.005","0.0826171875","0.005"
"1","0","189","6.0","394.0","8.306977272033691","0.48","1431.0","4.13425","-1.8245","-1.179","0.005","0.0808203125","0.005"
"1","0","190","6.0","394.0","8.318587303161621","0.48","1433.0","1.94325","-1.80925","-1.42725","0.007978515625","0.0811328125","0.005"
"1","0","191","6.0","394.0","8.423077583312988","0.48","1451.0","1.94325","-1.70225","-0.4535","0.005","0.08","0.005"
"1","0","192","6.0","394.0","8.428882598876953","0.47","1452.0","4.178","-1.9695","-1.11725","0.007978515625","0.08201171875","0.005"
"1","0","193","6.0","394.0","8.440492630004883","0.47","1454.0","4.264","-4.232","-1.4435","0.005","0.081328125","0.005"
"1","0","194","6.0","394.0","8.457907676696777","0.47","1457.0","1.94625","-1.519","-1.0255","0.008037109375","0.081484375","0.005"
"1","0","195","6.0","393.0","8.562397956848145","0.47","1475.0","4.6315","-1.58775","0.256","0.008251953125","0.0817578125","0.005"
"1","0","196","6.0","394.0","8.579813003540039","0.48","1478.0","4.232","-4.7635","-1.6085","0.008427734375","0.0828515625","0.005"
"1","0","197","6.0","394.0","8.597228050231934","0.47","1481.0","4.504","-4.229","-2.0405","0.008486328125","0.03955078125","0.005"
"1","0","198","6.0","394.0","8.684303283691406","0.47","1496.0","1.7705","-1.7175","-1.42725","0.005","0.0800390625","0.005"
"1","0","199","6.0","394.0","8.7017183303833","0.47","1499.0","4.4585","-1.8245","-1.40875","0.005","0.0803125","0.005"
"1","0","200","6.0","394.0","8.719133377075195","0.47","1502.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1","0","201","6.0","394.0","8.73654842376709","0.48","1505.0","1.8785","-1.72525","0.064","0.0081884765625","0.08216796875","0.005"
"1","0","202","6.0","394.0","8.806208610534668","0.48","1517.0","5.70925","-1.092","-1.176375","0.008115234375","0.0816796875","0.005"
"1","0","203","6.0","394.0","8.823623657226562","0.48","1520.0","5.226","-1.83975","-0.4265","0.008173828125","0.0809765625","0.005"
"1","0","204","6.0","394.0","8.835233688354492","0.48","1522.0","1.5815","-1.87025","-1.7165","0.005","0.081015625","0.005"
"1","0","205","6.0","394.0","8.841038703918457","0.48","1523.0","1.5815","-1.87025","-1.7165","0.005","0.081015625","0.005"
"1","0","206","6.0","394.0","8.92811393737793","0.48","1538.0","4.6745","-1.465625","-0.38325","0.008017578125","0.0801953125","0.005"
"1","0","207","6.0","394.0","8.933918952941895","0.47","1539.0","4.923","-4.1525","-1.209","0.008740234375","0.08015625","0.005"
"1","0","208","6.0","394.0","8.945528984069824","0.47","1541.0","4.923","-4.1525","-1.209","0.008740234375","0.08015625","0.005"
"1","0","209","6.0","394.0","8.962944030761719","0.47","1544.0","4.329","-2.01525","-0.3725","0.008251953125","0.0819921875","0.005"
"1","0","210","6.0","394.0","8.980359077453613","0.47","1547.0","1.59775","-1.67175","-0.421","0.005","0.02","0.005"
"1","0","211","6.0","394.0","9.067434310913086","0.47","1562.0","1.61925","-1.23675","0.064","0.005","0.0399609375","0.005"
"1","0","212","6.0","394.0","9.08484935760498","0.47","1565.0","1.86225","-4.5495","-0.421","0.008271484375","0.0813671875","0.005"
"1","0","213","6.0","394.0","9.189339637756348","0.48","1583.0","4.2965","-1.458","-0.48575","0.008173828125","0.0817578125","0.005"
"1","0","214","6.0","394.0","9.206754684448242","0.48","1586.0","4.1885","-1.47325","-1.058","0.005","0.080859375","0.005"
"1","0","215","6.0","394.0","9.31124496459961","0.48","1604.0","1.98625","-1.53425","-1.4705","0.005","0.039609375","0.005"
"1","0","216","6.0","394.0","9.328660011291504","0.48","1607.0","1.80275","-1.129625","-0.3885","0.007587890625","0.08","0.005"
"1","0","217","6.0","394.0","9.340270042419434","0.47","1609.0","4.2535","-1.35875","-1.317","0.005","0.0808203125","0.005"
"1","0","218","6.0","394.0","9.346075057983398","0.47","1610.0","4.2535","-1.35875","-1.317","0.005","0.0808203125","0.005"
"1","0","219","6.0","394.0","9.363490104675293","0.47","1613.0","1.058","-1.72525","-0.313","0.008349609375","0.0801171875","0.005"
"1","0","220","6.0","394.0","9.450565338134766","0.47","1628.0","4.3075","-1.53425","-0.256","0.005","0.0809765625","0.005"
"1","0","221","6.0","394.0","9.45637035369873","0.48","1629.0","4.5665","-1.9085","-0.064","0.007958984375","0.0808984375","0.005"
"1","0","222","6.0","394.0","9.46798038482666","0.48","1631.0","4.5665","-1.9085","-0.064","0.007958984375","0.0808984375","0.005"
"1","0","223","6.0","394.0","9.572470664978027","0.48","1649.0","4.815","-1.67175","-1.1875","0.005","0.08","0.005"
"1","0","224","6.0","394.0","9.589885711669922","0.48","1652.0","4.6635","-1.24425","-1.10125","0.005","0.080703125","0.005"
"1","0","225","6.0","394.0","9.607300758361816","0.48","1655.0","2.035","-1.9085","-0.35425","0.007998046875","0.0826171875","0.005"
"2","1","268","7.0","394.0","29.68684959411621","0.47","5114.0","4.8905","-1.2825","-0.4695","0.005","0.08","0.005"
"2","1","269","7.0","394.0","29.704264640808105","0.48","5117.0","4.10225","-1.458","0.016","0.008095703125","0.0812890625","0.005"
"2","1","270","7.0","395.0","29.808754920959473","0.48","5135.0","5.87125","-2.01525","-0.2915","0.005","0.080546875","0.005"
"2","1","271","7.0","394.0","29.826169967651367","0.48","5138.0","5.2575","-1.83975","-1.024","0.005","0.0817578125","0.005"
"2","1","272","7.0","394.0","29.930660247802734","0.48","5156.0","4.1665","-1.8625","-0.32375","0.0081884765625","0.081328125","0.005"
"2","1","273","7.0","394.0","29.94807529449463","0.48","5159.0","4.1455","-1.67175","0.112625","0.008388671875","0.0806640625","0.005"
"2","1","274","7.0","394.0","29.965490341186523","0.48","5162.0","4.504","-1.44275","-1.155","0.005","0.08","0.005"
"2","1","275","7.0","394.0","29.982905387878418","0.48","5165.0","1.9055","-1.092","-0.256","0.005","0.0808203125","0.005"
"2","1","276","7.0","394.0","30.06998062133789","0.48","5180.0","1.9055","-1.092","-0.256","0.005","0.0808203125","0.005"
"2","1","277","7.0","394.0","30.087395668029785","0.48","5183.0","1.927","-1.47325","-1.7165","0.007998046875","0.081015625","0.005"
"2","1","278","7.0","394.0","30.191885948181152","0.48","5201.0","1.29","-1.024","-0.064","0.005","0.08046875","0.005"
"2","1","279","7.0","394.0","30.209300994873047","0.48","5204.0","4.372","-1.7175","-1.30075","0.008056640625","0.0394140625","0.005"
"2","1","280","7.0","394.0","30.22671604156494","0.47","5207.0","1.6915","-1.397","-0.41025","0.008076171875","0.0809765625","0.005"
