"Trial Number","Trial File Number","Trial Indexes","Trial Type","Freq Sin Values","Time Vec","Volume Left Vec","yy"
"1","2","14","8.0","240.0","42.922285079956055","0.33","7394.0"
"1","2","15","8.0","239.0","42.957115173339844","0.34","7400.0"
"1","2","16","8.0","239.0","42.97453022003174","0.34","7403.0"
"1","2","17","8.0","239.0","42.99194526672363","0.33","7406.0"
"1","2","18","8.0","238.0","43.00936031341553","0.34","7409.0"
"1","2","19","8.0","234.0","43.06160545349121","0.32","7418.0"
"1","2","20","8.0","230.0","43.079020500183105","0.29","7421.0"
"1","2","21","8.0","232.0","43.096435546875","0.21","7424.0"
"1","2","22","8.0","234.0","43.113850593566895","0.2","7427.0"
"1","2","23","8.0","239.0","43.13126564025879","0.18","7430.0"
"1","2","24","8.0","262.0","43.148680686950684","0.18","7433.0"
"1","2","25","8.0","301.0","43.21834087371826","0.19","7445.0"
"1","2","26","8.0","319.0","43.235755920410156","0.2","7448.0"
"1","2","27","8.0","352.0","43.25317096710205","0.24","7451.0"
"1","2","28","8.0","391.0","43.270586013793945","0.33","7454.0"
"1","2","29","8.0","391.0","43.305416107177734","0.33","7460.0"
"1","2","30","8.0","400.0","43.32283115386963","0.37","7463.0"
"1","2","31","8.0","426.0","43.34024620056152","0.47","7466.0"
"1","2","32","8.0","476.0","43.35766124725342","0.58","7469.0"
"1","2","33","8.0","482.0","43.39249134063721","0.6","7475.0"
"1","2","34","8.0","482.0","43.4099063873291","0.6","7478.0"
"1","2","35","8.0","495.0","43.427321434020996","0.63","7481.0"
"1","2","36","8.0","505.0","43.44473648071289","0.64","7484.0"
"1","2","37","8.0","509.0","43.47956657409668","0.63","7490.0"
"1","2","38","8.0","515.0","43.496981620788574","0.59","7493.0"
"1","2","39","8.0","518.0","43.51439666748047","0.57","7496.0"
"1","2","40","8.0","517.0","43.53181171417236","0.44","7499.0"
"1","2","41","8.0","516.0","43.54922676086426","0.41","7502.0"
"1","2","42","8.0","514.0","43.56664180755615","0.39","7505.0"
"1","2","43","8.0","504.0","43.58405685424805","0.3","7508.0"
"1","2","44","8.0","478.0","43.60147190093994","0.24","7511.0"
"1","2","45","8.0","396.0","43.618886947631836","0.22","7514.0"
"1","2","46","8.0","382.0","43.63630199432373","0.22","7517.0"
"1","2","47","8.0","371.0","43.688547134399414","0.22","7526.0"
"1","2","48","8.0","356.0","43.70596218109131","0.22","7529.0"
"1","2","49","8.0","346.0","43.75820732116699","0.24","7538.0"
"1","2","50","8.0","297.0","43.77562236785889","0.24","7541.0"
"1","2","51","8.0","281.0","43.79303741455078","0.24","7544.0"
"1","2","52","8.0","281.0","43.79303741455078","0.24","7544.0"
"1","2","53","8.0","274.0","43.82786750793457","0.24","7550.0"
"1","2","54","8.0","256.0","43.845282554626465","0.24","7553.0"
"1","2","55","8.0","251.0","43.86269760131836","0.25","7556.0"
"1","2","56","8.0","255.0","43.880112648010254","0.22","7559.0"
"1","2","57","8.0","257.0","43.89752769470215","0.22","7562.0"
"1","2","58","8.0","251.0","43.91494274139404","0.2","7565.0"
"1","2","59","8.0","250.0","43.93235778808594","0.2","7568.0"
"1","2","60","8.0","247.0","43.94977283477783","0.21","7571.0"
"1","2","61","8.0","246.0","43.96718788146973","0.21","7574.0"
"1","2","62","8.0","253.0","43.98460292816162","0.23","7577.0"
"1","2","63","8.0","251.0","44.002017974853516","0.22","7580.0"
"1","2","64","8.0","265.0","44.01943302154541","0.23","7583.0"
"1","2","65","8.0","303.0","44.036848068237305","0.25","7586.0"
"1","2","66","8.0","318.0","44.048458099365234","0.26","7588.0"
"1","2","67","8.0","318.0","44.0542631149292","0.26","7589.0"
"1","2","68","8.0","328.0","44.071678161621094","0.26","7592.0"
"1","2","69","8.0","375.0","44.08909320831299","0.25","7595.0"
"1","2","70","8.0","415.0","44.12392330169678","0.25","7601.0"
"1","2","71","8.0","428.0","44.14133834838867","0.25","7604.0"
"1","2","72","8.0","433.0","44.158753395080566","0.27","7607.0"
"1","2","73","8.0","448.0","44.17616844177246","0.26","7610.0"
"1","2","74","8.0","470.0","44.193583488464355","0.26","7613.0"
"1","2","75","8.0","475.0","44.21099853515625","0.29","7616.0"
"1","2","76","8.0","451.0","44.24582862854004","0.38","7622.0"
"1","2","77","8.0","443.0","44.263243675231934","0.39","7625.0"
"1","2","78","8.0","427.0","44.28065872192383","0.45","7628.0"
"1","2","79","8.0","416.0","44.29807376861572","0.47","7631.0"
"1","2","80","8.0","405.0","44.385149002075195","0.5","7646.0"
"1","2","81","8.0","400.0","44.40256404876709","0.53","7649.0"
"1","2","82","8.0","400.0","44.43739414215088","0.54","7655.0"
"1","2","83","8.0","401.0","44.45480918884277","0.54","7658.0"
"1","2","84","8.0","403.0","44.47222423553467","0.55","7661.0"
"1","2","85","8.0","407.0","44.48963928222656","0.55","7664.0"
"1","2","86","8.0","408.0","44.50705432891846","0.55","7667.0"
"1","2","87","8.0","414.0","44.52446937561035","0.56","7670.0"
"1","2","88","8.0","423.0","44.541884422302246","0.56","7673.0"
"1","2","89","8.0","432.0","44.55929946899414","0.55","7676.0"
"1","2","90","8.0","475.0","44.576714515686035","0.59","7679.0"
"1","2","91","8.0","475.0","44.59412956237793","0.59","7682.0"
"1","2","92","8.0","483.0","44.611544609069824","0.6","7685.0"
"1","2","93","8.0","504.0","44.62895965576172","0.66","7688.0"
"1","2","94","8.0","520.0","44.66378974914551","0.7","7694.0"
"1","2","95","8.0","526.0","44.6986198425293","0.72","7700.0"
"1","2","96","8.0","539.0","44.71603488922119","0.76","7703.0"
"1","2","97","8.0","541.0","44.733449935913086","0.78","7706.0"
"1","2","98","8.0","541.0","44.733449935913086","0.78","7706.0"
"1","2","99","8.0","546.0","44.75086498260498","0.82","7709.0"
"1","2","100","8.0","546.0","44.768280029296875","0.82","7712.0"
"1","2","101","8.0","553.0","44.78569507598877","0.83","7715.0"
"1","2","102","8.0","558.0","44.803110122680664","0.79","7718.0"
"1","2","103","8.0","556.0","44.82052516937256","0.69","7721.0"
"1","2","104","8.0","544.0","44.83794021606445","0.58","7724.0"
"1","2","105","8.0","541.0","44.87277030944824","0.57","7730.0"
"1","2","106","8.0","534.0","44.89018535614014","0.45","7733.0"
"1","2","107","8.0","515.0","44.90760040283203","0.44","7736.0"
"1","2","108","8.0","508.0","44.925015449523926","0.44","7739.0"
"1","2","109","8.0","502.0","44.94243049621582","0.44","7742.0"
"1","2","110","8.0","496.0","44.959845542907715","0.44","7745.0"
"1","2","111","8.0","460.0","44.97726058959961","0.44","7748.0"
"1","2","112","8.0","379.0","44.994675636291504","0.43","7751.0"
"1","2","113","8.0","230.0","45.04692077636719","0.49","7760.0"
"1","2","114","8.0","198.0","45.06433582305908","0.5","7763.0"
"1","2","115","8.0","103.8262","45.08175086975098","0.56","7766.0"
"1","2","116","8.0","103.8262","45.09916591644287","0.67","7769.0"
"1","2","117","8.0","103.8262","45.13399600982666","0.67","7775.0"
"1","2","118","8.0","103.8262","45.151411056518555","0.68","7778.0"
"1","2","119","8.0","103.8262","45.16882610321045","0.76","7781.0"
"1","2","120","8.0","103.8262","45.186241149902344","0.82","7784.0"
"1","2","121","8.0","103.8262","45.22107124328613","0.82","7790.0"
"1","2","122","8.0","103.8262","45.23848628997803","0.83","7793.0"
"1","2","123","8.0","103.8262","45.25590133666992","0.82","7796.0"
"1","2","124","8.0","103.8262","45.273316383361816","0.81","7799.0"
"1","2","125","8.0","103.8262","45.308146476745605","0.79","7805.0"
"1","2","126","8.0","103.8262","45.3255615234375","0.75","7808.0"
"1","2","127","8.0","103.8262","45.342976570129395","0.7","7811.0"
"1","2","128","8.0","103.8262","45.36039161682129","0.64","7814.0"
"1","2","129","8.0","103.8262","45.377806663513184","0.65","7817.0"
"1","2","130","8.0","106.0","45.39522171020508","0.66","7820.0"
"1","2","131","8.0","144.0","45.43005180358887","0.65","7826.0"
"1","2","132","8.0","258.0","45.44746685028076","0.56","7829.0"
"1","2","133","8.0","268.0","45.48229694366455","0.56","7835.0"
"1","2","134","8.0","319.0","45.499711990356445","0.48","7838.0"
"1","2","135","8.0","383.0","45.534542083740234","0.36","7844.0"
"1","2","136","8.0","383.0","45.55195713043213","0.36","7847.0"
"1","2","137","8.0","542.0","45.56937217712402","0.06","7850.0"
"1","2","138","8.0","600.0","45.58678722381592","0.0","7853.0"
"1","2","139","8.0","600.0","45.62161731719971","0.0","7859.0"
"1","2","140","8.0","600.0","45.656447410583496","0.0","7865.0"
"1","2","141","8.0","600.0","45.67386245727539","0.0","7868.0"
"1","2","142","8.0","600.0","45.691277503967285","0.0","7871.0"
"1","2","143","8.0","600.0","45.76093769073486","0.16","7883.0"
"1","2","144","8.0","600.0","45.77835273742676","0.24","7886.0"
"1","2","145","8.0","600.0","45.79576778411865","0.3","7889.0"
"1","2","146","8.0","600.0","45.848012924194336","0.34","7898.0"
"1","2","147","8.0","600.0","45.86542797088623","0.44","7901.0"
"1","2","148","8.0","600.0","45.882843017578125","0.48","7904.0"
"1","2","149","8.0","600.0","45.90025806427002","0.48","7907.0"
"1","2","150","8.0","600.0","45.917673110961914","0.5","7910.0"
"1","2","151","8.0","600.0","45.93508815765381","0.54","7913.0"
"1","2","152","8.0","600.0","45.9525032043457","0.56","7916.0"
"1","2","153","8.0","600.0","45.9699182510376","0.55","7919.0"
"1","2","154","8.0","597.0","46.00474834442139","0.53","7925.0"
"1","2","155","8.0","573.0","46.02216339111328","0.49","7928.0"
"1","2","156","8.0","540.0","46.039578437805176","0.44","7931.0"
"1","2","157","8.0","523.0","46.05699348449707","0.38","7934.0"
"1","2","158","8.0","515.0","46.074408531188965","0.36","7937.0"
"1","2","159","8.0","507.0","46.09182357788086","0.34","7940.0"
"1","2","160","8.0","424.0","46.109238624572754","0.28","7943.0"
"1","2","161","8.0","268.0","46.12665367126465","0.52","7946.0"
"1","2","162","8.0","182.0","46.14406871795654","0.75","7949.0"
"1","2","163","8.0","180.0","46.21372890472412","0.77","7961.0"
"1","2","164","8.0","180.0","46.231143951416016","0.81","7964.0"
"1","2","165","8.0","189.0","46.24855899810791","0.8","7967.0"
"1","2","166","8.0","203.0","46.265974044799805","0.75","7970.0"
"1","2","167","8.0","215.0","46.2833890914917","0.74","7973.0"
"1","2","168","8.0","230.0","46.300804138183594","0.57","7976.0"
"1","2","169","8.0","246.0","46.35304927825928","0.44","7985.0"
"1","2","170","8.0","221.0","46.37046432495117","0.34","7988.0"
"1","2","171","8.0","103.8262","46.387879371643066","0.41","7991.0"
"1","2","172","8.0","103.8262","46.40529441833496","0.53","7994.0"
"1","2","173","8.0","103.8262","46.44012451171875","0.56","8000.0"
"1","2","174","8.0","103.8262","46.47495460510254","0.56","8006.0"
"1","2","175","8.0","103.8262","46.492369651794434","0.58","8009.0"
"1","2","176","8.0","103.8262","46.52719974517822","0.58","8015.0"
"1","2","177","8.0","103.8262","46.54461479187012","0.59","8018.0"
"1","2","178","8.0","103.8262","46.56202983856201","0.61","8021.0"
"1","2","179","8.0","103.8262","46.5968599319458","0.64","8027.0"
"1","2","180","8.0","159.0","46.614274978637695","0.63","8030.0"
"1","2","181","8.0","314.0","46.63169002532959","0.63","8033.0"
"1","2","182","8.0","381.0","46.649105072021484","0.62","8036.0"
"1","2","183","8.0","416.0","46.66652011871338","0.58","8039.0"
"1","2","184","8.0","418.0","46.68393516540527","0.58","8042.0"
"1","2","185","8.0","423.0","46.70135021209717","0.57","8045.0"
"1","2","186","8.0","425.0","46.73618030548096","0.57","8051.0"
"1","2","187","8.0","426.0","46.75359535217285","0.57","8054.0"
"1","2","188","8.0","426.0","46.78842544555664","0.57","8060.0"
"1","2","189","8.0","425.0","46.805840492248535","0.58","8063.0"
"1","2","190","8.0","425.0","46.82325553894043","0.58","8066.0"
"1","2","191","8.0","422.0","46.840670585632324","0.58","8069.0"
"1","2","192","8.0","422.0","46.87550067901611","0.58","8075.0"
"1","2","193","8.0","422.0","46.89291572570801","0.58","8078.0"
"1","2","194","8.0","422.0","46.9103307723999","0.57","8081.0"
"1","2","195","8.0","422.0","46.9277458190918","0.57","8084.0"
"1","2","196","8.0","420.0","46.962575912475586","0.56","8090.0"
"1","2","197","8.0","419.0","46.97999095916748","0.55","8093.0"
"1","2","198","8.0","414.0","46.997406005859375","0.53","8096.0"
"1","2","199","8.0","411.0","47.01482105255127","0.52","8099.0"
"1","2","200","8.0","411.0","47.04965114593506","0.51","8105.0"
"1","2","201","8.0","410.0","47.06706619262695","0.5","8108.0"
"1","2","202","8.0","410.0","47.08448123931885","0.49","8111.0"
"1","2","203","8.0","406.0","47.10189628601074","0.47","8114.0"
"1","2","204","8.0","406.0","47.13672637939453","0.46","8120.0"
"1","2","205","8.0","406.0","47.154141426086426","0.46","8123.0"
"1","2","206","8.0","404.0","47.17155647277832","0.45","8126.0"
"1","2","207","8.0","404.0","47.17155647277832","0.45","8126.0"
"1","2","208","8.0","403.0","47.188971519470215","0.45","8129.0"
"1","2","209","8.0","403.0","47.188971519470215","0.45","8129.0"
"1","2","210","8.0","403.0","47.223801612854004","0.44","8135.0"
"1","2","211","8.0","403.0","47.2412166595459","0.44","8138.0"
"1","2","212","8.0","402.0","47.25863170623779","0.44","8141.0"
"1","2","213","8.0","402.0","47.27604675292969","0.44","8144.0"
"1","2","214","8.0","402.0","47.31087684631348","0.44","8150.0"
"1","2","215","8.0","400.0","47.32829189300537","0.45","8153.0"
"1","2","216","8.0","397.0","47.345706939697266","0.45","8156.0"
"1","2","217","8.0","397.0","47.36312198638916","0.46","8159.0"
"1","2","218","8.0","397.0","47.39795207977295","0.46","8165.0"
"1","2","219","8.0","397.0","47.415367126464844","0.47","8168.0"
"1","2","220","8.0","396.0","47.64176273345947","0.48","8207.0"
"1","2","221","8.0","396.0","47.65917778015137","0.48","8210.0"
"1","2","222","8.0","395.0","47.67659282684326","0.48","8213.0"
"1","2","223","8.0","394.0","47.694007873535156","0.48","8216.0"
"1","2","224","8.0","393.0","47.71142292022705","0.48","8219.0"
"1","2","225","8.0","392.0","47.763668060302734","0.48","8228.0"
"1","2","226","8.0","390.0","47.78108310699463","0.47","8231.0"
"1","2","227","8.0","382.0","47.79849815368652","0.46","8234.0"
"1","2","228","8.0","381.0","47.85074329376221","0.46","8243.0"
"1","2","229","8.0","378.0","47.8681583404541","0.46","8246.0"
"1","2","230","8.0","380.0","47.885573387145996","0.46","8249.0"
"1","2","231","8.0","383.0","47.93781852722168","0.47","8258.0"
"1","2","232","8.0","383.0","47.93781852722168","0.47","8258.0"
"1","2","233","8.0","385.0","47.955233573913574","0.47","8261.0"
"1","2","234","8.0","386.0","47.97264862060547","0.47","8264.0"
"1","2","235","8.0","386.0","48.00747871398926","0.47","8270.0"
"1","2","236","8.0","386.0","48.02489376068115","0.48","8273.0"
"1","2","237","8.0","387.0","48.04230880737305","0.48","8276.0"
"1","2","238","8.0","392.0","48.05972385406494","0.49","8279.0"
"1","2","239","8.0","396.0","48.111968994140625","0.5","8288.0"
"1","2","240","8.0","400.0","48.12938404083252","0.5","8291.0"
"1","2","241","8.0","423.0","48.146799087524414","0.48","8294.0"
"1","2","242","8.0","463.0","48.1990442276001","0.45","8303.0"
"1","2","243","8.0","542.0","48.21645927429199","0.39","8306.0"
"1","2","244","8.0","542.0","48.23387432098389","0.39","8309.0"
"1","2","245","8.0","542.0","48.25128936767578","0.38","8312.0"
"1","2","246","8.0","558.0","48.268704414367676","0.36","8315.0"
"1","2","247","8.0","588.0","48.28611946105957","0.33","8318.0"
"1","2","248","8.0","596.0","48.303534507751465","0.32","8321.0"
"1","2","249","8.0","562.0","48.32094955444336","0.37","8324.0"
"1","2","250","8.0","562.0","48.338364601135254","0.37","8327.0"
"1","2","251","8.0","524.0","48.37319469451904","0.41","8333.0"
"1","2","252","8.0","461.0","48.39060974121094","0.46","8336.0"
"1","2","253","8.0","421.0","48.40802478790283","0.47","8339.0"
"1","2","254","8.0","421.0","48.42543983459473","0.47","8342.0"
"1","2","255","8.0","396.0","48.44285488128662","0.47","8345.0"
"1","2","256","8.0","393.0","48.460269927978516","0.47","8348.0"
"1","2","257","8.0","389.0","48.47768497467041","0.48","8351.0"
"1","2","258","8.0","390.0","48.54734516143799","0.49","8363.0"
"1","2","259","8.0","391.0","48.56476020812988","0.49","8366.0"
"1","2","260","8.0","391.0","48.58217525482178","0.5","8369.0"
"1","2","261","8.0","391.0","48.617005348205566","0.5","8375.0"
"1","2","262","8.0","392.0","48.63442039489746","0.5","8378.0"
"1","2","263","8.0","393.0","48.651835441589355","0.5","8381.0"
"1","2","264","8.0","393.0","48.66925048828125","0.5","8384.0"
"1","2","265","8.0","393.0","48.70408058166504","0.5","8390.0"
"1","2","266","8.0","393.0","48.721495628356934","0.5","8393.0"
"1","2","267","8.0","392.0","48.73891067504883","0.51","8396.0"
"1","2","268","8.0","390.0","48.75632572174072","0.52","8399.0"
"1","2","269","8.0","390.0","48.79115581512451","0.52","8405.0"
"1","2","270","8.0","389.0","48.808570861816406","0.54","8408.0"
"1","2","271","8.0","389.0","48.8259859085083","0.54","8411.0"
"1","2","272","8.0","385.0","48.843400955200195","0.55","8414.0"
"1","2","273","8.0","450.0","34.78945827484131","0.29","5993.0"
"1","2","274","8.0","406.0","34.8068733215332","0.37","5996.0"
"1","2","275","8.0","362.0","34.8242883682251","0.43","5999.0"
"1","2","276","8.0","333.0","34.85911846160889","0.49","6005.0"
"1","2","277","8.0","301.0","34.87653350830078","0.55","6008.0"
"1","2","278","8.0","231.0","34.893948554992676","0.68","6011.0"
"1","2","279","8.0","155.0","34.91136360168457","0.83","6014.0"
"1","2","280","8.0","151.0","34.94619369506836","0.84","6020.0"
"1","2","281","8.0","103.8262","34.963608741760254","0.99","6023.0"
"1","2","282","8.0","103.8262","34.98102378845215","1.0","6026.0"
"1","2","283","8.0","103.8262","34.99843883514404","1.0","6029.0"
"1","2","284","8.0","103.8262","35.01585388183594","1.0","6032.0"
"1","2","285","8.0","103.8262","35.03326892852783","1.0","6035.0"
"1","2","286","8.0","190.0","35.085514068603516","1.0","6044.0"
"1","2","287","8.0","206.0","35.1377592086792","1.0","6053.0"
"1","2","288","8.0","225.0","35.155174255371094","1.0","6056.0"
"1","2","289","8.0","233.0","35.17258930206299","1.0","6059.0"
"1","2","290","8.0","241.0","35.20741939544678","1.0","6065.0"
"1","2","291","8.0","250.0","35.242249488830566","0.96","6071.0"
"1","2","292","8.0","269.0","35.25966453552246","0.86","6074.0"
"1","2","293","8.0","279.0","35.29449462890625","0.83","6080.0"
"1","2","294","8.0","279.0","35.311909675598145","0.83","6083.0"
"1","2","295","8.0","298.0","35.32932472229004","0.82","6086.0"
"1","2","296","8.0","342.0","35.346739768981934","0.84","6089.0"
"1","2","297","8.0","342.0","35.36415481567383","0.84","6092.0"
"1","2","298","8.0","363.0","35.38156986236572","0.88","6095.0"
"1","2","299","8.0","375.0","35.39898490905762","0.98","6098.0"
"1","2","300","8.0","387.0","35.41639995574951","1.0","6101.0"
"1","2","301","8.0","416.0","35.433815002441406","1.0","6104.0"
"1","2","302","8.0","427.0","35.468645095825195","1.0","6110.0"
"1","2","303","8.0","440.0","35.503475189208984","1.0","6116.0"
"1","2","304","8.0","487.0","35.52089023590088","0.99","6119.0"
"1","2","305","8.0","487.0","35.53830528259277","0.99","6122.0"
"1","2","306","8.0","513.0","35.55572032928467","0.81","6125.0"
"1","2","307","8.0","517.0","35.57313537597656","0.71","6128.0"
"1","2","308","8.0","511.0","35.59055042266846","0.62","6131.0"
"1","2","309","8.0","512.0","35.60796546936035","0.61","6134.0"
"1","2","310","8.0","512.0","35.625380516052246","0.6","6137.0"
"1","2","311","8.0","512.0","35.660210609436035","0.57","6143.0"
"1","2","312","8.0","503.0","35.67762565612793","0.52","6146.0"
"1","2","313","8.0","507.0","35.695040702819824","0.5","6149.0"
"1","2","314","8.0","513.0","35.7647008895874","0.51","6161.0"
"1","2","315","8.0","517.0","35.7821159362793","0.57","6164.0"
"1","2","316","8.0","517.0","35.816946029663086","0.57","6170.0"
"1","2","317","8.0","520.0","35.83436107635498","0.58","6173.0"
"1","2","318","8.0","525.0","35.851776123046875","0.63","6176.0"
"1","2","319","8.0","525.0","35.86919116973877","0.67","6179.0"
"1","2","320","8.0","523.0","35.90402126312256","0.69","6185.0"
"1","2","321","8.0","523.0","35.93885135650635","0.69","6191.0"
"1","2","322","8.0","519.0","35.95626640319824","0.69","6194.0"
"1","2","323","8.0","519.0","35.95626640319824","0.69","6194.0"
"1","2","324","8.0","519.0","35.99109649658203","0.68","6200.0"
"1","2","325","8.0","516.0","36.008511543273926","0.68","6203.0"
"1","2","326","8.0","504.0","36.02592658996582","0.58","6206.0"
"1","2","327","8.0","498.0","36.043341636657715","0.52","6209.0"
"1","2","328","8.0","495.0","36.06075668334961","0.5","6212.0"
"1","2","329","8.0","489.0","36.078171730041504","0.47","6215.0"
"1","2","330","8.0","471.0","36.0955867767334","0.39","6218.0"
"1","2","331","8.0","465.0","36.11300182342529","0.36","6221.0"
"1","2","332","8.0","444.0","36.13041687011719","0.26","6224.0"
"1","2","333","8.0","437.0","36.14783191680908","0.24","6227.0"
"1","2","334","8.0","424.0","36.16524696350098","0.22","6230.0"
"1","2","335","8.0","382.0","36.18266201019287","0.23","6233.0"
"1","2","336","8.0","343.0","36.200077056884766","0.22","6236.0"
"1","2","337","8.0","263.0","36.21749210357666","0.19","6239.0"
"1","2","338","8.0","249.0","36.234907150268555","0.19","6242.0"
"1","2","339","8.0","242.0","36.28715229034424","0.2","6251.0"
"1","2","340","8.0","237.0","36.30456733703613","0.22","6254.0"
"1","2","341","8.0","236.0","36.33939743041992","0.23","6260.0"
"1","2","342","8.0","239.0","36.356812477111816","0.26","6263.0"
"1","2","343","8.0","239.0","36.37422752380371","0.28","6266.0"
"1","2","344","8.0","237.0","36.391642570495605","0.33","6269.0"
"1","2","345","8.0","237.0","36.391642570495605","0.33","6269.0"
"1","2","346","8.0","238.0","36.426472663879395","0.34","6275.0"
"1","2","347","8.0","238.0","36.44388771057129","0.37","6278.0"
"1","2","348","8.0","240.0","36.461302757263184","0.4","6281.0"
"1","2","349","8.0","244.0","36.47871780395508","0.43","6284.0"
"1","2","350","8.0","253.0","36.49613285064697","0.43","6287.0"
"1","2","351","8.0","255.0","36.51354789733887","0.44","6290.0"
"1","2","352","8.0","262.0","36.53096294403076","0.49","6293.0"
"1","2","353","8.0","248.0","36.548377990722656","0.56","6296.0"
"1","2","354","8.0","241.0","36.56579303741455","0.68","6299.0"
"1","2","355","8.0","234.0","36.618038177490234","0.69","6308.0"
"1","2","356","8.0","234.0","36.63545322418213","0.7","6311.0"
"1","2","357","8.0","303.0","36.65286827087402","0.73","6314.0"
"1","2","358","8.0","303.0","36.67028331756592","0.73","6317.0"
"1","2","359","8.0","347.0","36.68769836425781","0.74","6320.0"
"1","2","360","8.0","382.0","36.70511341094971","0.76","6323.0"
"1","2","361","8.0","508.0","36.739943504333496","0.79","6329.0"
"1","2","362","8.0","519.0","36.79218864440918","0.79","6338.0"
"1","2","363","8.0","527.0","36.809603691101074","0.79","6341.0"
"1","2","364","8.0","527.0","36.82701873779297","0.79","6344.0"
"1","2","365","8.0","521.0","36.86184883117676","0.77","6350.0"
"1","2","366","8.0","512.0","36.89667892456055","0.77","6356.0"
"1","2","367","8.0","507.0","36.91409397125244","0.73","6359.0"
"1","2","368","8.0","510.0","36.931509017944336","0.72","6362.0"
"1","2","369","8.0","515.0","36.94892406463623","0.7","6365.0"
"1","2","370","8.0","518.0","36.966339111328125","0.68","6368.0"
"1","2","371","8.0","517.0","36.98375415802002","0.69","6371.0"
"1","2","372","8.0","513.0","37.001169204711914","0.71","6374.0"
"1","2","373","8.0","507.0","37.0359992980957","0.69","6380.0"
"1","2","374","8.0","510.0","37.0534143447876","0.69","6383.0"
"1","2","375","8.0","520.0","37.07082939147949","0.71","6386.0"
"1","2","376","8.0","528.0","37.08824443817139","0.75","6389.0"
"1","2","377","8.0","527.0","37.10565948486328","0.76","6392.0"
"1","2","378","8.0","527.0","37.123074531555176","0.79","6395.0"
"1","2","379","8.0","531.0","37.14048957824707","0.79","6398.0"
"1","2","380","8.0","504.0","37.157904624938965","0.8","6401.0"
"1","2","381","8.0","437.0","37.17531967163086","0.83","6404.0"
"1","2","382","8.0","422.0","37.192734718322754","0.84","6407.0"
"1","2","383","8.0","377.0","37.21014976501465","0.85","6410.0"
"1","2","384","8.0","296.0","37.26239490509033","0.86","6419.0"
"1","2","385","8.0","281.0","37.29722499847412","0.87","6425.0"
"1","2","386","8.0","244.0","37.314640045166016","0.87","6428.0"
"1","2","387","8.0","237.0","37.33205509185791","0.86","6431.0"
"1","2","388","8.0","231.0","37.349470138549805","0.92","6434.0"
"1","2","389","8.0","233.0","37.384300231933594","0.95","6440.0"
"1","2","390","8.0","237.0","37.40171527862549","1.0","6443.0"
"1","2","391","8.0","216.0","37.41913032531738","1.0","6446.0"
"1","2","392","8.0","194.0","37.43654537200928","1.0","6449.0"
"1","2","393","8.0","192.0","37.471375465393066","1.0","6455.0"
"1","2","394","8.0","196.0","37.48879051208496","1.0","6458.0"
"1","2","395","8.0","225.0","37.52362060546875","1.0","6464.0"
"1","2","396","8.0","245.0","37.55845069885254","1.0","6470.0"
"1","2","397","8.0","245.0","37.575865745544434","1.0","6473.0"
"1","2","398","8.0","266.0","37.59328079223633","1.0","6476.0"
"1","2","399","8.0","290.0","37.61069583892822","1.0","6479.0"
"1","2","400","8.0","304.0","37.62811088562012","1.0","6482.0"
"1","2","401","8.0","317.0","37.662940979003906","1.0","6488.0"
"1","2","402","8.0","354.0","37.6803560256958","1.0","6491.0"
"1","2","403","8.0","386.0","37.697771072387695","0.95","6494.0"
"1","2","404","8.0","398.0","37.71518611907959","0.92","6497.0"
"1","2","405","8.0","421.0","37.732601165771484","0.86","6500.0"
"1","2","406","8.0","451.0","37.75001621246338","0.8","6503.0"
"1","2","407","8.0","500.0","37.76743125915527","0.7","6506.0"
"1","2","408","8.0","543.0","37.78484630584717","0.61","6509.0"
"1","2","409","8.0","548.0","37.80226135253906","0.61","6512.0"
"1","2","410","8.0","551.0","37.81967639923096","0.6","6515.0"
"1","2","411","8.0","549.0","37.854506492614746","0.65","6521.0"
"1","2","412","8.0","547.0","37.87192153930664","0.7","6524.0"
"1","2","413","8.0","546.0","37.889336585998535","0.71","6527.0"
"1","2","414","8.0","548.0","37.90675163269043","0.72","6530.0"
"1","2","415","8.0","557.0","37.924166679382324","0.71","6533.0"
"1","2","416","8.0","600.0","37.94158172607422","0.59","6536.0"
"1","2","417","8.0","600.0","37.9938268661499","0.52","6545.0"
"1","2","418","8.0","600.0","38.0112419128418","0.41","6548.0"
"1","2","419","8.0","600.0","38.02865695953369","0.33","6551.0"
"1","2","420","8.0","600.0","38.046072006225586","0.31","6554.0"
"1","2","421","8.0","600.0","38.07509708404541","0.3","6559.0"
"1","2","422","8.0","600.0","38.09831714630127","0.3","6563.0"
"1","2","423","8.0","579.0","38.115732192993164","0.29","6566.0"
"1","2","424","8.0","559.0","38.13314723968506","0.31","6569.0"
"1","2","425","8.0","548.0","38.15056228637695","0.33","6572.0"
"1","2","426","8.0","508.0","38.16797733306885","0.42","6575.0"
"1","2","427","8.0","472.0","38.18539237976074","0.42","6578.0"
"1","2","428","8.0","433.0","38.20280742645264","0.45","6581.0"
"1","2","429","8.0","401.0","38.237637519836426","0.44","6587.0"
"1","2","430","8.0","386.0","38.25505256652832","0.44","6590.0"
"1","2","431","8.0","341.0","38.272467613220215","0.44","6593.0"
"1","2","432","8.0","251.0","38.28988265991211","0.39","6596.0"
"1","2","433","8.0","134.0","38.295687675476074","0.37","6599.0"
"1","2","434","8.0","103.8262","38.307297706604004","0.37","6599.0"
